user_id time_stamp(seconds) query_length response_length round_index
51222 43286 30 10 0
51614 43287 4 14 0
53120 43287 10 14 0
49936 43289 96 18 0
48905 43290 16 50 0
52095 43290 6 2 0
52486 43290 6 22 1
52645 43290 20 52 0
54156 43290 32 44 1
52112 43291 22 22 0
50866 43292 20 6 0
52571 43292 12 30 0
53760 43292 78 46 0
49099 43293 14 48 2
49646 43293 26 40 0
49856 43293 24 80 2
51257 43293 24 28 0
49979 43294 12 44 2
50343 43294 98 80 1
51850 43294 26 38 0
50783 43295 4 22 0
48593 43296 14 30 2
49181 43296 10 34 2
50469 43296 60 32 1
53016 43296 94 34 1
54312 43296 30 52 1
50850 43298 24 34 1
52949 43298 20 28 0
53368 43298 12 76 1
52819 43299 24 42 1
50142 43300 14 32 2
50239 43300 16 44 0
50655 43301 12 42 2
51114 43301 26 30 0
51222 43301 18 16 1
51500 43301 106 44 2
53216 43301 80 64 1
49836 43302 10 26 2
50097 43302 94 30 1
52511 43302 26 48 0
48517 43303 34 26 0
52634 43303 34 26 0
49912 43304 14 32 0
48737 43305 18 52 0
51355 43305 56 50 2
51614 43305 14 56 1
52036 43305 16 4 0
48348 43306 32 22 0
48605 43306 8 38 0
53793 43306 10 6 0
54346 43306 22 30 0
51440 43307 112 62 0
52341 43307 46 40 2
48275 43308 32 40 1
53120 43308 8 50 1
54011 43308 40 12 1
48119 43309 88 46 1
51085 43309 40 20 3
52091 43309 20 58 0
51946 43311 12 56 0
52355 43311 94 40 1
52940 43311 24 56 1
53144 43311 12 6 0
53675 43311 78 32 1
54197 43311 74 42 2
48197 43312 48 52 1
50131 43312 26 58 1
48248 43313 54 38 2
51783 43313 14 8 2
49794 43314 74 34 0
49822 43314 16 58 2
50010 43314 20 66 1
51858 43314 20 52 2
52571 43314 20 80 1
48340 43315 22 34 0
51026 43316 32 100 2
53949 43316 28 24 0
48366 43317 18 38 1
50417 43317 32 46 3
50866 43317 24 42 1
49654 43318 84 52 0
49033 43319 40 32 1
51520 43319 20 18 2
50469 43320 16 30 2
52486 43320 14 44 2
53042 43320 10 50 0
48593 43321 2 58 3
50820 43321 26 64 3
51503 43321 40 32 0
54247 43321 10 64 2
52519 43322 18 12 0
53129 43322 52 98 1
53410 43322 36 48 1
51222 43323 12 80 2
52400 43323 32 42 0
49707 43324 10 44 0
51783 43324 10 32 3
48101 43325 16 26 0
48335 43325 82 18 2
52012 43325 24 22 0
52331 43325 22 30 0
53411 43325 2 50 0
53503 43325 30 28 1
48315 43326 66 44 0
48840 43326 24 34 1
49187 43326 42 38 1
49887 43326 38 38 2
53137 43326 52 48 1
48920 43327 34 28 2
49103 43327 94 36 0
49646 43327 38 26 1
52375 43327 46 52 1
48348 43328 20 28 1
50275 43328 32 54 0
48365 43329 62 54 0
49181 43329 44 52 3
54156 43329 16 26 2
50850 43330 42 36 2
51085 43330 10 16 4
52112 43330 50 40 1
53016 43330 40 34 2
54346 43330 18 32 1
48196 43331 46 18 1
49912 43331 12 38 1
49979 43331 6 62 3
50030 43331 28 18 0
51009 43331 46 30 1
51128 43331 8 50 0
51143 43331 18 34 0
52519 43331 14 50 1
48517 43332 28 42 1
53760 43332 16 36 1
47990 43333 26 10 0
49212 43333 6 44 0
49936 43333 62 36 1
51958 43333 60 68 2
52819 43333 26 62 2
48189 43334 70 10 1
51497 43334 18 26 0
51520 43334 6 34 3
52978 43334 16 110 3
50029 43335 28 36 0
50655 43335 26 70 3
51500 43335 16 14 3
49099 43336 10 32 3
49378 43336 30 42 0
51114 43336 14 24 1
48551 43337 22 28 0
49067 43337 56 24 2
49836 43337 40 34 3
49965 43337 8 26 0
50097 43337 26 34 2
51257 43337 62 44 1
52856 43338 16 62 0
49077 43339 8 22 0
48275 43340 12 34 2
50239 43340 40 48 1
53339 43340 66 20 0
48266 43341 12 58 3
48340 43341 24 48 1
49228 43341 4 6 0
49794 43341 14 32 1
51115 43341 28 38 0
51325 43341 28 24 2
52341 43341 22 52 3
53647 43341 20 30 0
48905 43342 40 18 1
50469 43342 8 56 3
53120 43342 8 112 2
47990 43343 16 64 1
48353 43343 80 14 2
49573 43344 112 20 1
52028 43344 12 36 0
52949 43344 56 10 1
48559 43345 10 56 0
52218 43345 16 26 0
53927 43345 44 24 0
48352 43346 26 30 0
48605 43346 50 62 1
52645 43346 54 16 1
53216 43346 12 20 2
51355 43348 14 110 3
52036 43348 48 54 1
53462 43348 20 46 0
49641 43349 20 64 0
50030 43349 4 26 1
52511 43349 30 38 1
48196 43351 24 74 2
48652 43351 20 2 0
50866 43351 14 8 2
53194 43351 22 18 0
53368 43351 10 58 2
48335 43352 16 32 3
49902 43352 24 12 0
50131 43352 2 24 2
52355 43352 34 46 2
49110 43353 26 2 0
49646 43353 10 50 2
50345 43353 52 50 0
51114 43353 22 38 2
51500 43353 6 224 4
53977 43353 70 52 2
49654 43354 12 34 1
53337 43354 98 30 1
53551 43354 10 36 0
49033 43355 32 14 2
50077 43355 24 4 0
52012 43355 36 16 1
54156 43355 22 62 3
48905 43356 8 56 2
50329 43356 16 30 0
52940 43356 34 12 2
53085 43356 54 30 0
48065 43357 6 24 0
48101 43357 42 48 1
48165 43357 76 46 0
50307 43357 16 32 0
52331 43357 24 12 1
53042 43357 4 12 1
53410 43357 14 48 2
53675 43357 24 42 2
48315 43358 2 138 1
51017 43358 16 4 0
51872 43358 18 24 0
48348 43359 20 56 2
48778 43359 28 28 0
49174 43359 16 2 0
51085 43359 38 22 5
51614 43359 30 30 2
54346 43359 30 2 2
49077 43360 4 20 1
50142 43360 60 38 3
50417 43360 20 30 4
52949 43360 14 48 2
48366 43361 22 32 2
51520 43361 16 24 4
54353 43361 24 22 0
50343 43362 24 20 2
50850 43362 26 20 3
51858 43362 54 56 3
52645 43362 22 28 2
53760 43362 18 50 2
54057 43362 34 52 0
49912 43363 22 26 2
49965 43363 24 40 1
50029 43363 18 24 1
50943 43363 16 18 0
53232 43363 6 46 0
49573 43364 20 48 2
49836 43364 22 56 4
50097 43364 18 60 3
51503 43364 26 30 1
52112 43364 18 22 2
53339 43364 20 28 1
53949 43364 58 58 1
48324 43365 22 36 0
48353 43365 18 94 3
48365 43365 4 8 1
49067 43365 24 60 3
49099 43365 16 70 4
49187 43365 34 30 2
49707 43365 8 24 1
52476 43365 6 44 0
54181 43365 12 32 0
48746 43366 18 28 0
49378 43366 4 30 1
49516 43366 24 14 3
51009 43366 26 36 2
51325 43366 36 46 3
51783 43366 36 6 4
52091 43366 30 56 1
52400 43366 22 24 1
48517 43367 14 74 2
49887 43367 22 250 3
50030 43367 20 72 2
52012 43367 16 42 2
52486 43367 30 44 3
48275 43368 14 42 3
48798 43368 12 32 0
49902 43368 28 42 1
51020 43368 14 38 0
53216 43368 24 108 3
54346 43368 16 2 3
48352 43369 20 64 1
51222 43369 14 18 3
53194 43369 8 74 1
51824 43370 14 36 0
51850 43370 68 10 1
48551 43371 42 30 1
50329 43371 12 32 1
53647 43371 16 24 1
49033 43372 8 44 3
49794 43372 20 34 2
52571 43372 26 130 2
53503 43372 34 12 2
48593 43373 18 54 4
49013 43373 8 4 0
49822 43373 54 68 3
54312 43373 46 16 2
54346 43373 18 6 4
49567 43374 14 30 0
49774 43374 24 24 0
51246 43374 24 34 0
54197 43374 40 22 3
54247 43374 22 92 3
48089 43375 12 4 0
51240 43375 22 10 0
51665 43375 14 108 0
52616 43375 14 34 0
49516 43376 20 60 4
49936 43376 52 38 2
50239 43376 14 62 2
53219 43376 40 26 0
53337 43376 12 26 2
48119 43377 104 22 2
49103 43377 38 56 1
49856 43377 52 32 3
51154 43377 128 24 0
51257 43377 14 28 2
54216 43377 30 30 0
49128 43378 4 22 0
49212 43378 40 66 1
49409 43378 94 40 0
52341 43378 20 58 4
49979 43379 22 22 4
50744 43379 72 12 0
51778 43380 22 4 0
52333 43380 24 30 0
49761 43381 14 40 0
50131 43381 12 96 3
52331 43381 56 36 2
54346 43381 22 2 5
50469 43382 8 44 4
50866 43382 42 74 3
51440 43382 80 28 1
52511 43382 28 26 2
52940 43382 30 50 3
50893 43383 18 36 0
51009 43383 44 54 3
51115 43383 26 28 1
51614 43383 20 78 3
53927 43383 28 50 1
48340 43384 26 14 2
48559 43384 22 62 1
50417 43384 18 90 5
51026 43384 8 36 3
51497 43384 40 44 1
48065 43385 28 30 1
50645 43385 26 24 0
50850 43385 8 14 4
51038 43385 18 30 0
51222 43385 24 78 4
52112 43385 8 48 3
52375 43385 40 54 2
53551 43385 4 36 1
48365 43386 20 30 2
49013 43386 16 2 1
50655 43386 30 142 4
51958 43386 20 34 3
53016 43386 36 22 3
53137 43386 44 56 2
54251 43386 22 26 0
50783 43387 100 48 1
51143 43387 70 108 1
53129 43387 14 20 2
50275 43388 46 32 1
50936 43388 114 48 0
51240 43388 18 46 1
54211 43388 24 28 0
48666 43389 30 44 0
50345 43389 12 42 1
53411 43389 70 28 1
50820 43390 42 42 4
51085 43390 40 26 6
48335 43391 22 40 4
49131 43391 12 34 0
50943 43391 36 42 1
51783 43391 32 12 5
52218 43391 58 62 1
52819 43391 10 82 3
53368 43391 16 66 3
54346 43391 10 2 6
47990 43392 16 34 2
49654 43392 56 82 2
50142 43392 12 66 4
51868 43392 90 40 0
52345 43392 16 36 0
53339 43392 12 60 2
53675 43392 14 38 3
48366 43393 20 58 3
49641 43393 12 46 1
51946 43393 68 18 1
52645 43393 30 84 3
53042 43393 40 50 2
53503 43393 24 64 3
48266 43394 26 68 4
49601 43394 24 34 0
51777 43394 12 38 0
51850 43394 54 48 2
52856 43394 16 68 1
54353 43394 36 16 1
49181 43395 36 40 4
49912 43395 28 60 3
52028 43395 44 78 1
53085 43395 40 26 1
48089 43396 16 56 1
49386 43396 26 44 0
52198 43396 22 18 0
49777 43397 18 26 0
49819 43397 22 22 0
53410 43397 46 28 3
49378 43398 12 38 2
50010 43398 58 54 2
51503 43398 14 66 2
52901 43398 22 6 0
48746 43399 30 12 1
48815 43399 16 30 0
49077 43399 50 74 2
49794 43399 14 62 3
51257 43399 20 30 3
52012 43399 32 30 3
52519 43399 52 40 2
54156 43399 8 30 4
48232 43400 22 12 0
48737 43400 94 52 1
50753 43400 10 58 0
51246 43400 12 58 1
52687 43400 6 32 0
48101 43401 30 36 2
48324 43401 22 52 1
48605 43401 42 30 2
51858 43401 10 130 4
52294 43401 16 16 0
54346 43401 28 2 7
48348 43402 28 126 3
49646 43402 32 64 3
49836 43402 20 78 5
49902 43402 14 90 2
52036 43402 38 42 2
52355 43402 36 82 3
52999 43402 86 52 0
53462 43402 92 36 1
53647 43402 16 66 2
54181 43402 46 44 1
48119 43404 16 16 3
48189 43404 48 38 2
48196 43404 4 34 3
48275 43404 6 30 4
49979 43404 28 40 5
50568 43404 22 46 0
52486 43404 28 26 4
52949 43404 24 58 3
53129 43404 26 54 3
54216 43404 24 24 1
48165 43405 20 60 1
49713 43405 14 136 0
50744 43405 18 24 1
52331 43405 16 68 3
52634 43405 120 44 1
53760 43405 22 40 3
48436 43406 18 26 0
49128 43406 28 36 1
51140 43406 24 32 0
49162 43407 16 40 0
49856 43407 14 78 4
52333 43407 24 30 1
52978 43407 12 62 4
53219 43408 44 168 1
49033 43409 20 48 4
49067 43409 12 52 4
54312 43409 56 64 3
50097 43410 8 22 4
50447 43410 20 24 0
53949 43410 18 74 2
54164 43410 22 46 0
54211 43410 18 12 1
48778 43411 42 20 1
48798 43411 60 28 1
48905 43411 42 38 3
49265 43411 28 30 0
49409 43411 12 44 1
51026 43412 24 102 4
51114 43412 50 60 3
52091 43412 16 66 2
53079 43412 14 80 0
54197 43412 52 32 4
48065 43413 22 46 2
49187 43413 30 116 3
49835 43413 34 16 0
53125 43413 10 26 0
49573 43414 30 84 3
51872 43414 138 52 1
52198 43414 26 26 1
54025 43414 24 42 0
54353 43414 18 30 2
49099 43415 22 56 5
49965 43415 62 46 2
51240 43415 88 36 2
51778 43415 62 34 1
48340 43416 34 48 3
50030 43416 30 38 3
50469 43416 16 42 5
52921 43416 18 46 0
53337 43416 42 10 3
50307 43417 54 32 1
51085 43417 26 32 7
51958 43417 14 28 4
52400 43417 48 18 2
52631 43417 20 46 0
53232 43417 36 24 1
50029 43418 56 10 2
51325 43418 34 52 4
51824 43418 102 34 1
52345 43418 16 56 1
53927 43418 8 84 2
54266 43418 20 16 0
48365 43419 30 32 3
48551 43419 42 46 2
48593 43419 20 24 5
49525 43419 12 38 0
51020 43419 44 68 1
54198 43419 16 6 0
54251 43419 42 34 1
50850 43420 34 14 5
52511 43420 34 30 3
53085 43420 10 60 2
48119 43421 18 48 4
48920 43421 96 24 3
49103 43421 14 58 2
51009 43421 10 38 4
51115 43421 38 28 2
54057 43421 34 32 1
48352 43422 20 48 2
48517 43422 12 30 3
50345 43422 8 38 2
50857 43422 16 36 0
53675 43422 16 44 4
54156 43422 20 38 5
48746 43423 20 28 2
48815 43423 14 12 1
49127 43423 18 50 0
54411 43423 28 50 0
50239 43424 26 26 3
50893 43424 20 50 1
50936 43424 20 40 1
51497 43424 16 86 2
53975 43424 20 6 0
48101 43425 20 72 3
48185 43425 12 36 0
51647 43425 24 20 0
52616 43425 90 18 1
53410 43425 16 36 4
49212 43426 10 22 2
49567 43426 54 46 1
49822 43426 14 54 4
50447 43426 8 52 1
50645 43426 44 48 1
51440 43426 98 14 2
54346 43426 46 6 8
48335 43427 18 66 5
49601 43427 34 32 1
49889 43427 62 6 0
52341 43427 10 70 5
48605 43428 14 26 3
50820 43428 28 26 5
52903 43428 22 42 0
54198 43428 8 18 1
50163 43429 14 6 0
48353 43430 30 28 4
49131 43430 26 36 1
51655 43430 24 54 0
52770 43430 14 2 0
52843 43430 6 40 0
53194 43430 16 28 2
53831 43430 20 34 0
48340 43431 30 44 4
48956 43431 56 52 0
49386 43431 14 20 1
49516 43431 28 18 5
52660 43431 36 16 0
54401 43431 34 26 0
48196 43432 10 24 4
49265 43432 8 36 1
49774 43432 98 36 1
49819 43432 30 42 1
50744 43432 18 56 2
51614 43432 6 74 4
52519 43432 16 46 3
53165 43432 22 56 0
48189 43433 28 32 3
48366 43433 22 50 4
50029 43433 6 18 3
50866 43433 14 56 4
50943 43433 28 230 2
48436 43434 10 72 1
51128 43434 76 26 1
52476 43434 68 40 1
53042 43434 28 40 3
51038 43435 48 14 1
51154 43435 132 28 1
51946 43435 44 78 2
52036 43435 24 110 3
54346 43435 12 6 9
47990 43436 34 40 3
48798 43436 16 42 2
50275 43436 102 26 2
50836 43436 36 42 0
51665 43436 6 24 1
53337 43436 24 70 4
54216 43436 12 40 2
49128 43437 18 78 2
51355 43437 30 146 4
51783 43437 48 26 6
53411 43437 54 28 2
51777 43438 22 28 1
51915 43438 32 34 0
53368 43438 12 58 4
49181 43439 28 8 5
50783 43439 44 34 2
51647 43439 14 26 1
53125 43439 32 38 1
53760 43439 14 42 4
53999 43439 4 56 0
48089 43440 14 86 2
49794 43440 28 44 4
51222 43440 24 54 5
51884 43440 16 38 0
52218 43440 26 40 2
53685 43440 24 32 0
48365 43441 2 18 4
49835 43441 18 26 1
51367 43441 24 54 0
51520 43441 136 68 5
52999 43441 24 34 1
53232 43441 14 76 2
53462 43441 24 36 2
49912 43442 18 54 4
50435 43442 14 2 0
52112 43442 18 66 4
52856 43442 16 46 2
53551 43442 46 32 2
50010 43443 28 42 3
52012 43443 42 76 4
52375 43443 30 44 3
52973 43443 20 38 0
48517 43444 14 68 4
51115 43444 16 56 3
54247 43444 18 156 4
49212 43445 20 60 3
49720 43445 22 32 0
49979 43445 26 166 6
50142 43445 18 34 5
51593 43445 6 60 0
51778 43445 12 50 2
53016 43445 38 22 4
53292 43445 12 34 0
53339 43445 18 38 3
48192 43446 88 60 0
48275 43446 34 38 5
48746 43446 8 60 3
50307 43446 10 38 2
51958 43446 14 40 5
52949 43446 8 64 4
53216 43446 22 2 4
54164 43446 14 58 1
48266 43447 16 44 5
48840 43447 106 32 2
49641 43447 50 76 2
51085 43447 16 26 8
52517 43447 24 18 0
54057 43447 18 40 2
54353 43447 24 36 3
48165 43448 2 36 2
48905 43448 30 74 4
49162 43448 42 30 1
52294 43448 60 46 1
52333 43448 18 44 2
52940 43448 44 68 4
53120 43448 104 50 3
54198 43448 26 132 2
48324 43449 32 112 2
48593 43449 16 64 6
51322 43449 20 28 0
52687 43449 50 106 1
52961 43449 16 22 0
54346 43449 16 2 10
49520 43450 28 2 0
50029 43450 24 60 4
50131 43450 16 40 4
51240 43450 16 30 3
51872 43450 14 44 2
52693 43450 12 34 0
52819 43450 10 14 4
49033 43451 20 20 5
53129 43451 12 42 4
49409 43452 48 52 2
49516 43452 16 18 6
49646 43452 14 62 4
50417 43452 36 110 6
50753 43452 22 50 1
50857 43452 18 128 1
51009 43452 12 52 5
51556 43452 24 40 0
48065 43453 12 28 3
48762 43453 26 36 0
48778 43453 28 54 2
50030 43453 4 52 4
51114 43453 16 34 4
52978 43453 14 26 5
53216 43453 26 2 5
49525 43454 28 20 1
51038 43454 16 28 2
51325 43454 2 102 5
52486 43454 126 96 5
54211 43454 88 44 2
54333 43454 22 52 0
54346 43454 16 2 11
48737 43455 62 40 2
49777 43455 90 38 1
50469 43455 16 72 6
52400 43455 50 54 3
52506 43455 14 38 0
53647 43455 18 36 3
54011 43455 158 14 2
54068 43455 36 48 0
54286 43455 14 34 0
48197 43456 124 26 2
48559 43456 40 94 2
48605 43456 32 76 4
49265 43456 24 34 2
50820 43456 26 56 6
51503 43456 30 92 3
54156 43456 18 48 6
49914 43457 22 42 0
51257 43457 48 56 4
51505 43457 22 36 0
52077 43457 16 42 0
48353 43458 12 54 5
49099 43458 10 18 6
51868 43458 104 16 1
52331 43458 26 26 4
54086 43458 32 16 0
49965 43459 20 44 3
50345 43459 28 62 3
52028 43459 34 78 2
48248 43460 138 56 3
48365 43460 14 28 5
49077 43460 36 62 3
49386 43460 50 64 2
52571 43460 30 164 3
48119 43461 24 68 5
48189 43461 18 50 4
49067 43461 18 56 5
50950 43461 20 12 0
51665 43461 10 12 2
51709 43461 16 14 0
54346 43461 12 2 12
48352 43462 18 30 3
51488 43462 14 36 0
52345 43462 18 24 2
52903 43462 24 20 1
53744 43462 16 42 0
48034 43463 12 20 0
48815 43463 50 42 2
51783 43463 20 72 7
53216 43463 6 6 6
48232 43464 86 38 1
48551 43464 30 60 3
49103 43464 14 40 3
49601 43464 22 6 2
49826 43464 18 28 0
50645 43464 22 98 2
51915 43464 4 38 1
52091 43464 26 90 3
52511 43464 26 74 4
53042 43464 22 40 4
48185 43465 16 28 1
49131 43465 4 80 2
49819 43465 14 10 2
51128 43465 22 58 2
53411 43465 36 48 3
48203 43466 14 34 0
49889 43466 54 50 1
50744 43466 20 54 3
51140 43466 52 44 1
52198 43466 44 12 2
49936 43467 86 112 3
50239 43467 50 44 4
50436 43467 12 52 0
51011 43467 24 44 0
51246 43467 50 40 2
53079 43467 12 82 1
53125 43467 10 38 2
53137 43467 56 48 3
54251 43467 44 54 2
49836 43468 40 40 6
53194 43468 30 10 3
53410 43468 18 72 5
53551 43468 16 34 3
48101 43469 2 74 4
51777 43469 24 42 2
54216 43469 26 40 3
48956 43470 10 36 1
49707 43470 144 30 2
52218 43470 24 64 3
52819 43470 18 94 5
52961 43470 22 60 1
53135 43470 14 24 0
53675 43470 28 14 5
54346 43470 10 4 13
54411 43470 28 52 1
47990 43471 14 14 4
48366 43471 10 34 5
52631 43471 40 28 1
52645 43471 64 16 4
53503 43471 66 58 4
54011 43471 4 18 3
48340 43472 22 72 5
49033 43472 26 26 6
49871 43472 40 24 0
51655 43472 14 114 1
52519 43472 20 28 4
53085 43472 44 2 3
54266 43472 58 30 1
48165 43473 18 42 3
48666 43473 92 48 1
49516 43473 6 12 7
49573 43473 16 10 4
49774 43473 24 10 2
50447 43473 48 34 2
50893 43473 42 62 2
51824 43473 36 52 2
51868 43473 8 34 2
51971 43473 48 38 0
52693 43473 4 40 1
53251 43473 80 38 0
54085 43473 18 26 0
54312 43473 48 40 4
54401 43473 54 72 1
48798 43474 24 24 3
50142 43474 4 66 6
53462 43474 10 128 3
48629 43475 20 16 0
49761 43475 70 46 1
51647 43475 34 34 2
52921 43475 74 36 1
53016 43475 24 132 5
49794 43476 24 32 5
50783 43476 32 36 3
51240 43476 10 30 4
52476 43476 20 60 2
52634 43476 78 30 2
52660 43476 24 56 1
53216 43476 2 2 7
54086 43476 8 26 1
50307 43477 10 32 3
50473 43477 16 24 0
50866 43477 10 14 5
50950 43477 14 46 1
52517 43477 32 30 1
49819 43478 26 90 3
51020 43478 26 72 2
51884 43478 26 18 1
52341 43478 22 56 6
53655 43478 30 38 0
48335 43479 20 74 6
48920 43479 66 14 4
49856 43479 24 38 5
52333 43479 20 50 3
54346 43479 20 2 14
48266 43480 12 28 6
49162 43480 16 36 2
49265 43480 16 36 3
49567 43480 60 62 2
49601 43480 28 66 3
49720 43480 50 20 1
50131 43480 14 54 5
50655 43480 16 104 5
50802 43480 8 32 0
52215 43480 18 52 0
53085 43480 12 56 4
48539 43481 18 44 0
50275 43481 30 84 3
53760 43481 28 24 5
48840 43482 22 32 3
49378 43482 92 90 3
49835 43482 38 88 2
51709 43482 22 54 1
52973 43482 16 58 1
53368 43482 6 4 5
53999 43482 18 50 1
54353 43482 20 60 4
48395 43483 154 52 0
48746 43483 26 44 4
48828 43483 28 32 0
49099 43483 20 92 7
49181 43483 46 16 6
49300 43483 22 8 0
50329 43483 94 40 2
51614 43483 12 58 5
51958 43483 34 30 6
52198 43483 20 38 3
53927 43483 22 22 3
54057 43483 26 40 3
48034 43484 10 44 1
50936 43484 42 64 2
51026 43484 12 20 5
52331 43484 24 40 5
52616 43484 66 54 2
48451 43485 14 38 0
49822 43485 34 28 5
50656 43485 12 8 0
50850 43485 74 44 6
52112 43485 12 30 5
48737 43486 14 48 3
52405 43486 16 20 0
53337 43486 6 40 5
53949 43486 48 34 3
48196 43487 60 96 5
48436 43487 4 36 2
49127 43487 36 70 1
49212 43487 22 58 4
49475 43487 26 42 0
50010 43487 20 48 4
51038 43487 28 60 3
51114 43487 26 38 5
51273 43487 32 20 0
51385 43487 12 30 0
52593 43487 24 28 0
48197 43488 30 90 3
48498 43488 26 18 0
49525 43488 68 10 2
49902 43488 28 36 3
51115 43488 24 42 4
51322 43488 30 66 1
51367 43488 14 12 1
51673 43488 10 26 0
51778 43488 10 38 3
52294 43488 20 28 2
52345 43488 14 58 3
52978 43488 18 14 6
54197 43488 52 76 5
51085 43489 46 34 9
53129 43489 24 66 5
53216 43489 12 4 8
53292 43489 36 26 1
49187 43490 14 46 4
49826 43490 14 44 1
49914 43490 8 24 1
52903 43490 28 68 2
53135 43490 20 46 1
48371 43491 88 28 0
48517 43491 6 88 5
50557 43491 10 26 0
51656 43491 24 30 0
52040 43491 28 36 0
52355 43491 40 84 4
52645 43491 24 36 5
54156 43491 18 42 7
48365 43492 30 34 6
48629 43492 28 42 1
49300 43492 18 10 1
49912 43492 18 44 5
50030 43492 24 16 5
51140 43492 18 24 2
51665 43492 40 38 3
54011 43492 18 34 4
54068 43492 20 46 1
54310 43492 24 36 0
47990 43493 34 68 5
48232 43493 26 30 2
49707 43493 2 56 3
49965 43493 18 102 4
51556 43493 38 44 1
52506 43493 24 22 1
52999 43493 54 74 2
54025 43493 92 30 1
54346 43493 18 2 15
48013 43494 32 40 0
49836 43494 18 112 7
51009 43494 22 20 6
51915 43494 12 16 2
52519 43494 22 50 5
53120 43494 30 44 4
53368 43494 18 2 6
53780 43494 8 40 0
53923 43494 22 12 0
48065 43495 68 38 4
48203 43495 34 36 1
48480 43495 12 26 0
49033 43495 10 40 7
49652 43495 26 2 0
51257 43495 14 60 5
51520 43495 20 82 6
53194 43495 14 76 4
54164 43495 20 36 2
48778 43496 36 74 3
49162 43496 16 22 3
51500 43496 26 82 5
51858 43496 12 64 5
48762 43497 24 32 1
48815 43497 10 6 3
49128 43497 28 36 3
49516 43497 36 30 8
49871 43497 12 30 1
51593 43497 24 34 1
52856 43497 52 70 3
52940 43497 26 52 5
53647 43497 26 56 4
48366 43498 2 32 6
48956 43498 30 28 2
52077 43498 28 48 1
53232 43498 26 68 3
53457 43498 60 10 0
53831 43498 114 36 1
54086 43498 22 30 2
48189 43499 28 20 5
50820 43499 8 2 7
50973 43499 44 48 0
52400 43499 12 22 4
53165 43499 68 48 1
54085 43499 16 28 1
48185 43500 26 150 2
52375 43500 70 74 4
52843 43500 64 38 1
53368 43500 10 2 7
54333 43500 26 70 1
48857 43501 10 2 0
48905 43501 14 48 5
49646 43501 22 66 5
49794 43501 22 74 6
50029 43501 18 38 5
51884 43501 32 10 2
51946 43501 54 2 3
52012 43501 28 38 5
52517 43501 26 32 2
53551 43501 30 74 4
48163 43502 28 60 0
48248 43502 6 34 4
49181 43502 30 38 7
49409 43502 58 114 3
50447 43502 26 58 3
52949 43502 26 28 5
53216 43502 16 2 9
53251 43502 24 44 1
53411 43502 14 28 4
54216 43502 16 26 4
48353 43503 26 30 6
49103 43503 26 54 4
